Date,SP500
23/07/2012,1350.52
24/07/2012,1338.31
25/07/2012,1337.89
26/07/2012,1360.02
27/07/2012,1385.97
30/07/2012,1385.3
31/07/2012,1379.32
01/08/2012,1375.14
02/08/2012,1365
03/08/2012,1390.99
06/08/2012,1394.23
07/08/2012,1401.35
08/08/2012,1402.22
09/08/2012,1402.8
10/08/2012,1405.87
13/08/2012,1404.11
14/08/2012,1403.93
15/08/2012,1405.53
16/08/2012,1415.51
17/08/2012,1418.16
20/08/2012,1418.13
21/08/2012,1413.17
22/08/2012,1413.49
23/08/2012,1402.08
24/08/2012,1411.13
27/08/2012,1410.44
28/08/2012,1409.3
29/08/2012,1410.49
30/08/2012,1399.48
31/08/2012,1406.58
03/09/2012,.
04/09/2012,1404.94
05/09/2012,1403.44
06/09/2012,1432.12
07/09/2012,1437.92
10/09/2012,1429.08
11/09/2012,1433.56
12/09/2012,1436.56
13/09/2012,1459.99
14/09/2012,1465.77
17/09/2012,1461.19
18/09/2012,1459.32
19/09/2012,1461.05
20/09/2012,1460.26
21/09/2012,1460.15
24/09/2012,1456.89
25/09/2012,1441.59
26/09/2012,1433.32
27/09/2012,1447.15
28/09/2012,1440.67
01/10/2012,1444.49
02/10/2012,1445.75
03/10/2012,1450.99
04/10/2012,1461.4
05/10/2012,1460.93
08/10/2012,1455.88
09/10/2012,1441.48
10/10/2012,1432.56
11/10/2012,1432.84
12/10/2012,1428.59
15/10/2012,1440.13
16/10/2012,1454.92
17/10/2012,1460.91
18/10/2012,1457.34
19/10/2012,1433.19
22/10/2012,1433.82
23/10/2012,1413.11
24/10/2012,1408.75
25/10/2012,1412.97
26/10/2012,1411.94
29/10/2012,.
30/10/2012,.
31/10/2012,1412.16
01/11/2012,1427.59
02/11/2012,1414.2
05/11/2012,1417.26
06/11/2012,1428.39
07/11/2012,1394.53
08/11/2012,1377.51
09/11/2012,1379.85
12/11/2012,1380.03
13/11/2012,1374.53
14/11/2012,1355.49
15/11/2012,1353.33
16/11/2012,1359.88
19/11/2012,1386.89
20/11/2012,1387.81
21/11/2012,1391.03
22/11/2012,.
23/11/2012,1409.15
26/11/2012,1406.29
27/11/2012,1398.94
28/11/2012,1409.93
29/11/2012,1415.95
30/11/2012,1416.18
03/12/2012,1409.46
04/12/2012,1407.05
05/12/2012,1409.28
06/12/2012,1413.94
07/12/2012,1418.07
10/12/2012,1418.55
11/12/2012,1427.84
12/12/2012,1428.48
13/12/2012,1419.45
14/12/2012,1413.58
17/12/2012,1430.36
18/12/2012,1446.79
19/12/2012,1435.81
20/12/2012,1443.69
21/12/2012,1430.15
24/12/2012,1426.66
25/12/2012,.
26/12/2012,1419.83
27/12/2012,1418.1
28/12/2012,1402.43
31/12/2012,1426.19
01/01/2013,.
02/01/2013,1462.42
03/01/2013,1459.37
04/01/2013,1466.47
07/01/2013,1461.89
08/01/2013,1457.15
09/01/2013,1461.02
10/01/2013,1472.12
11/01/2013,1472.05
14/01/2013,1470.68
15/01/2013,1472.34
16/01/2013,1472.63
17/01/2013,1480.94
18/01/2013,1485.98
21/01/2013,.
22/01/2013,1492.56
23/01/2013,1494.81
24/01/2013,1494.82
25/01/2013,1502.96
28/01/2013,1500.18
29/01/2013,1507.84
30/01/2013,1501.96
31/01/2013,1498.11
01/02/2013,1513.17
04/02/2013,1495.71
05/02/2013,1511.29
06/02/2013,1512.12
07/02/2013,1509.39
08/02/2013,1517.93
11/02/2013,1517.01
12/02/2013,1519.43
13/02/2013,1520.33
14/02/2013,1521.38
15/02/2013,1519.79
18/02/2013,.
19/02/2013,1530.94
20/02/2013,1511.95
21/02/2013,1502.42
22/02/2013,1515.6
25/02/2013,1487.85
26/02/2013,1496.94
27/02/2013,1515.99
28/02/2013,1514.68
01/03/2013,1518.2
04/03/2013,1525.2
05/03/2013,1539.79
06/03/2013,1541.46
07/03/2013,1544.26
08/03/2013,1551.18
11/03/2013,1556.22
12/03/2013,1552.48
13/03/2013,1554.52
14/03/2013,1563.23
15/03/2013,1560.7
18/03/2013,1552.1
19/03/2013,1548.34
20/03/2013,1558.71
21/03/2013,1545.8
22/03/2013,1556.89
25/03/2013,1551.69
26/03/2013,1563.77
27/03/2013,1562.85
28/03/2013,1569.19
29/03/2013,.
01/04/2013,1562.17
02/04/2013,1570.25
03/04/2013,1553.69
04/04/2013,1559.98
05/04/2013,1553.28
08/04/2013,1563.07
09/04/2013,1568.61
10/04/2013,1587.73
11/04/2013,1593.37
12/04/2013,1588.85
15/04/2013,1552.36
16/04/2013,1574.57
17/04/2013,1552.01
18/04/2013,1541.61
19/04/2013,1555.25
22/04/2013,1562.5
23/04/2013,1578.78
24/04/2013,1578.79
25/04/2013,1585.16
26/04/2013,1582.24
29/04/2013,1593.61
30/04/2013,1597.57
01/05/2013,1582.7
02/05/2013,1597.59
03/05/2013,1614.42
06/05/2013,1617.5
07/05/2013,1625.96
08/05/2013,1632.69
09/05/2013,1626.67
10/05/2013,1633.7
13/05/2013,1633.77
14/05/2013,1650.34
15/05/2013,1658.78
16/05/2013,1650.47
17/05/2013,1667.47
20/05/2013,1666.29
21/05/2013,1669.16
22/05/2013,1655.35
23/05/2013,1650.51
24/05/2013,1649.6
27/05/2013,.
28/05/2013,1660.06
29/05/2013,1648.36
30/05/2013,1654.41
31/05/2013,1630.74
03/06/2013,1640.42
04/06/2013,1631.38
05/06/2013,1608.9
06/06/2013,1622.56
07/06/2013,1643.38
10/06/2013,1642.81
11/06/2013,1626.13
12/06/2013,1612.52
13/06/2013,1636.36
14/06/2013,1626.73
17/06/2013,1639.04
18/06/2013,1651.81
19/06/2013,1628.93
20/06/2013,1588.19
21/06/2013,1592.43
24/06/2013,1573.09
25/06/2013,1588.03
26/06/2013,1603.26
27/06/2013,1613.2
28/06/2013,1606.28
01/07/2013,1614.96
02/07/2013,1614.08
03/07/2013,1615.41
04/07/2013,.
05/07/2013,1631.89
08/07/2013,1640.46
09/07/2013,1652.32
10/07/2013,1652.62
11/07/2013,1675.02
12/07/2013,1680.19
15/07/2013,1682.5
16/07/2013,1676.26
17/07/2013,1680.91
18/07/2013,1689.37
19/07/2013,1692.09
22/07/2013,1695.53
23/07/2013,1692.39
24/07/2013,1685.94
25/07/2013,1690.25
26/07/2013,1691.65
29/07/2013,1685.33
30/07/2013,1685.96
31/07/2013,1685.73
01/08/2013,1706.87
02/08/2013,1709.67
05/08/2013,1707.14
06/08/2013,1697.37
07/08/2013,1690.91
08/08/2013,1697.48
09/08/2013,1691.42
12/08/2013,1689.47
13/08/2013,1694.16
14/08/2013,1685.39
15/08/2013,1661.32
16/08/2013,1655.83
19/08/2013,1646.06
20/08/2013,1652.35
21/08/2013,1642.8
22/08/2013,1656.96
23/08/2013,1663.5
26/08/2013,1656.78
27/08/2013,1630.48
28/08/2013,1634.96
29/08/2013,1638.17
30/08/2013,1632.97
02/09/2013,.
03/09/2013,1639.77
04/09/2013,1653.08
05/09/2013,1655.08
06/09/2013,1655.17
09/09/2013,1671.71
10/09/2013,1683.99
11/09/2013,1689.13
12/09/2013,1683.42
13/09/2013,1687.99
16/09/2013,1697.6
17/09/2013,1704.76
18/09/2013,1725.52
19/09/2013,1722.34
20/09/2013,1709.91
23/09/2013,1701.84
24/09/2013,1697.42
25/09/2013,1692.77
26/09/2013,1698.67
27/09/2013,1691.75
30/09/2013,1681.55
01/10/2013,1695
02/10/2013,1693.87
03/10/2013,1678.66
04/10/2013,1690.5
07/10/2013,1676.12
08/10/2013,1655.45
09/10/2013,1656.4
10/10/2013,1692.56
11/10/2013,1703.2
14/10/2013,1710.14
15/10/2013,1698.06
16/10/2013,1721.54
17/10/2013,1733.15
18/10/2013,1744.5
21/10/2013,1744.66
22/10/2013,1754.67
23/10/2013,1746.38
24/10/2013,1752.07
25/10/2013,1759.77
28/10/2013,1762.11
29/10/2013,1771.95
30/10/2013,1763.31
31/10/2013,1756.54
01/11/2013,1761.64
04/11/2013,1767.93
05/11/2013,1762.97
06/11/2013,1770.49
07/11/2013,1747.15
08/11/2013,1770.61
11/11/2013,1771.89
12/11/2013,1767.69
13/11/2013,1782
14/11/2013,1790.62
15/11/2013,1798.18
18/11/2013,1791.53
19/11/2013,1787.87
20/11/2013,1781.37
21/11/2013,1795.85
22/11/2013,1804.76
25/11/2013,1802.48
26/11/2013,1802.75
27/11/2013,1807.23
28/11/2013,.
29/11/2013,1805.81
02/12/2013,1800.9
03/12/2013,1795.15
04/12/2013,1792.81
05/12/2013,1785.03
06/12/2013,1805.09
09/12/2013,1808.37
10/12/2013,1802.62
11/12/2013,1782.22
12/12/2013,1775.5
13/12/2013,1775.32
16/12/2013,1786.54
17/12/2013,1781
18/12/2013,1810.65
19/12/2013,1809.6
20/12/2013,1818.32
23/12/2013,1827.99
24/12/2013,1833.32
25/12/2013,.
26/12/2013,1842.02
27/12/2013,1841.4
30/12/2013,1841.07
31/12/2013,1848.36
01/01/2014,.
02/01/2014,1831.98
03/01/2014,1831.37
06/01/2014,1826.77
07/01/2014,1837.88
08/01/2014,1837.49
09/01/2014,1838.13
10/01/2014,1842.37
13/01/2014,1819.2
14/01/2014,1838.88
15/01/2014,1848.38
16/01/2014,1845.89
17/01/2014,1838.7
20/01/2014,.
21/01/2014,1843.8
22/01/2014,1844.86
23/01/2014,1828.46
24/01/2014,1790.29
27/01/2014,1781.56
28/01/2014,1792.5
29/01/2014,1774.2
30/01/2014,1794.19
31/01/2014,1782.59
03/02/2014,1741.89
04/02/2014,1755.2
05/02/2014,1751.64
06/02/2014,1773.43
07/02/2014,1797.02
10/02/2014,1799.84
11/02/2014,1819.75
12/02/2014,1819.26
13/02/2014,1829.83
14/02/2014,1838.63
17/02/2014,.
18/02/2014,1840.76
19/02/2014,1828.75
20/02/2014,1839.78
21/02/2014,1836.25
24/02/2014,1847.61
25/02/2014,1845.12
26/02/2014,1845.16
27/02/2014,1854.29
28/02/2014,1859.45
03/03/2014,1845.73
04/03/2014,1873.91
05/03/2014,1873.81
06/03/2014,1877.03
07/03/2014,1878.04
10/03/2014,1877.17
11/03/2014,1867.63
12/03/2014,1868.2
13/03/2014,1846.34
14/03/2014,1841.13
17/03/2014,1858.83
18/03/2014,1872.25
19/03/2014,1860.77
20/03/2014,1872.01
21/03/2014,1866.52
24/03/2014,1857.44
25/03/2014,1865.62
26/03/2014,1852.56
27/03/2014,1849.04
28/03/2014,1857.62
31/03/2014,1872.34
01/04/2014,1885.52
02/04/2014,1890.9
03/04/2014,1888.77
04/04/2014,1865.09
07/04/2014,1845.04
08/04/2014,1851.96
09/04/2014,1872.18
10/04/2014,1833.08
11/04/2014,1815.69
14/04/2014,1830.61
15/04/2014,1842.98
16/04/2014,1862.31
17/04/2014,1864.85
18/04/2014,.
21/04/2014,1871.89
22/04/2014,1879.55
23/04/2014,1875.39
24/04/2014,1878.61
25/04/2014,1863.4
28/04/2014,1869.43
29/04/2014,1878.33
30/04/2014,1883.95
01/05/2014,1883.68
02/05/2014,1881.14
05/05/2014,1884.66
06/05/2014,1867.72
07/05/2014,1878.21
08/05/2014,1875.63
09/05/2014,1878.48
12/05/2014,1896.65
13/05/2014,1897.45
14/05/2014,1888.53
15/05/2014,1870.85
16/05/2014,1877.86
19/05/2014,1885.08
20/05/2014,1872.83
21/05/2014,1888.03
22/05/2014,1892.49
23/05/2014,1900.53
26/05/2014,.
27/05/2014,1911.91
28/05/2014,1909.78
29/05/2014,1920.03
30/05/2014,1923.57
02/06/2014,1924.97
03/06/2014,1924.24
04/06/2014,1927.88
05/06/2014,1940.46
06/06/2014,1949.44
09/06/2014,1951.27
10/06/2014,1950.79
11/06/2014,1943.89
12/06/2014,1930.11
13/06/2014,1936.16
16/06/2014,1937.78
17/06/2014,1941.99
18/06/2014,1956.98
19/06/2014,1959.48
20/06/2014,1962.87
23/06/2014,1962.61
24/06/2014,1949.98
25/06/2014,1959.53
26/06/2014,1957.22
27/06/2014,1960.96
30/06/2014,1960.23
01/07/2014,1973.32
02/07/2014,1974.62
03/07/2014,1985.44
04/07/2014,.
07/07/2014,1977.65
08/07/2014,1963.71
09/07/2014,1972.83
10/07/2014,1964.68
11/07/2014,1967.57
14/07/2014,1977.1
15/07/2014,1973.28
16/07/2014,1981.57
17/07/2014,1958.12
18/07/2014,1978.22
21/07/2014,1973.63
22/07/2014,1983.53
23/07/2014,1987.01
24/07/2014,1987.98
25/07/2014,1978.34
28/07/2014,1978.91
29/07/2014,1969.95
30/07/2014,1970.07
31/07/2014,1930.67
01/08/2014,1925.15
04/08/2014,1938.99
05/08/2014,1920.21
06/08/2014,1920.24
07/08/2014,1909.57
08/08/2014,1931.59
11/08/2014,1936.92
12/08/2014,1933.75
13/08/2014,1946.72
14/08/2014,1955.18
15/08/2014,1955.06
18/08/2014,1971.74
19/08/2014,1981.6
20/08/2014,1986.51
21/08/2014,1992.37
22/08/2014,1988.4
25/08/2014,1997.92
26/08/2014,2000.02
27/08/2014,2000.12
28/08/2014,1996.74
29/08/2014,2003.37
01/09/2014,.
02/09/2014,2002.28
03/09/2014,2000.72
04/09/2014,1997.65
05/09/2014,2007.71
08/09/2014,2001.54
09/09/2014,1988.44
10/09/2014,1995.69
11/09/2014,1997.45
12/09/2014,1985.54
15/09/2014,1984.13
16/09/2014,1998.98
17/09/2014,2001.57
18/09/2014,2011.36
19/09/2014,2010.4
22/09/2014,1994.29
23/09/2014,1982.77
24/09/2014,1998.3
25/09/2014,1965.99
26/09/2014,1982.85
29/09/2014,1977.8
30/09/2014,1972.29
01/10/2014,1946.16
02/10/2014,1946.17
03/10/2014,1967.9
06/10/2014,1964.82
07/10/2014,1935.1
08/10/2014,1968.89
09/10/2014,1928.21
10/10/2014,1906.13
13/10/2014,1874.74
14/10/2014,1877.7
15/10/2014,1862.49
16/10/2014,1862.76
17/10/2014,1886.76
20/10/2014,1904.01
21/10/2014,1941.28
22/10/2014,1927.11
23/10/2014,1950.82
24/10/2014,1964.58
27/10/2014,1961.63
28/10/2014,1985.05
29/10/2014,1982.3
30/10/2014,1994.65
31/10/2014,2018.05
03/11/2014,2017.81
04/11/2014,2012.1
05/11/2014,2023.57
06/11/2014,2031.21
07/11/2014,2031.92
10/11/2014,2038.26
11/11/2014,2039.68
12/11/2014,2038.25
13/11/2014,2039.33
14/11/2014,2039.82
17/11/2014,2041.32
18/11/2014,2051.8
19/11/2014,2048.72
20/11/2014,2052.75
21/11/2014,2063.5
24/11/2014,2069.41
25/11/2014,2067.03
26/11/2014,2072.83
27/11/2014,.
28/11/2014,2067.56
01/12/2014,2053.44
02/12/2014,2066.55
03/12/2014,2074.33
04/12/2014,2071.92
05/12/2014,2075.37
08/12/2014,2060.31
09/12/2014,2059.82
10/12/2014,2026.14
11/12/2014,2035.33
12/12/2014,2002.33
15/12/2014,1989.63
16/12/2014,1972.74
17/12/2014,2012.89
18/12/2014,2061.23
19/12/2014,2070.65
22/12/2014,2078.54
23/12/2014,2082.17
24/12/2014,2081.88
25/12/2014,.
26/12/2014,2088.77
29/12/2014,2090.57
30/12/2014,2080.35
31/12/2014,2058.9
01/01/2015,.
02/01/2015,2058.2
05/01/2015,2020.58
06/01/2015,2002.61
07/01/2015,2025.9
08/01/2015,2062.14
09/01/2015,2044.81
12/01/2015,2028.26
13/01/2015,2023.03
14/01/2015,2011.27
15/01/2015,1992.67
16/01/2015,2019.42
19/01/2015,.
20/01/2015,2022.55
